season,week,home,away,spread_close,total_close,ml_home,ml_away,event_id,book,market,selection,line,price,asof_ts,team,player,player_id,sport,odds,captured_at,game_id,side
2014,13,Colts,Commanders,8.0,49.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COMMANDERS@COLTS,
2014,13,Falcons,Cardinals,-1.5,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CARDINALS@FALCONS,
2014,13,Jaguars,Giants,-3.0,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::GIANTS@JAGUARS,
2014,13,Jets,Dolphins,-7.0,41.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DOLPHINS@JETS,
2014,13,Packers,Patriots,3.0,58.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PATRIOTS@PACKERS,
2014,13,Rams,Raiders,6.0,43.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAIDERS@RAMS,
2014,13,Ravens,Chargers,6.5,46.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHARGERS@RAVENS,
2014,13,Steelers,Saints,3.5,54.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SAINTS@STEELERS,
2014,13,Texans,Titans,7.0,42.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TITANS@TEXANS,
2014,13,Vikings,Panthers,2.5,41.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PANTHERS@VIKINGS,
2014,14,12/7 1:00 ET At Miami -3 Baltimore 45,Date & Time Favorite Line Underdog Total,12.0,12.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@127_100_ET_AT_MIAMI_3_BALTIMORE_45,
2014,14,Broncos,Bills,9.0,47.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BILLS@BRONCOS,
2014,14,Browns,Colts,-3.0,50.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COLTS@BROWNS,
2014,14,Cardinals,Chiefs,-2.5,41.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHIEFS@CARDINALS,
2014,14,Chargers,Patriots,-4.0,54.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PATRIOTS@CHARGERS,
2014,14,Commanders,Rams,-3.0,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAMS@COMMANDERS,
2014,14,Eagles,Seahawks,-1.5,48.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SEAHAWKS@EAGLES,
2014,14,Jaguars,Texans,-6.5,42.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TEXANS@JAGUARS,
2014,14,Lions,Buccaneers,10.5,42.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BUCCANEERS@LIONS,
2014,14,Packers,Falcons,13.5,55.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::FALCONS@PACKERS,
2014,14,Raiders,49ers,-8.5,40.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::49ERS@RAIDERS,
2014,14,Saints,Panthers,9.5,50.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PANTHERS@SAINTS,
2014,14,Titans,Giants,-3.0,46.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::GIANTS@TITANS,
2014,14,Vikings,Jets,4.0,40.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JETS@VIKINGS,
2014,15,12/14 1:00 ET At Kansas City -11 Oakland 41.5,Date & Time Favorite Line Underdog Total,12.0,12.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@1214_100_ET_AT_KANSAS_CITY_11_OAKLAND_415,
2014,15,Bears,Saints,-3.5,53.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SAINTS@BEARS,
2014,15,Bills,Packers,-3.5,50.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PACKERS@BILLS,
2014,15,Browns,Bengals,2.0,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BENGALS@BROWNS,
2014,15,Chargers,Broncos,-4.0,49.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BRONCOS@CHARGERS,
2014,15,Colts,Texans,7.0,49.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TEXANS@COLTS,
2014,15,Eagles,Cowboys,3.5,55.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COWBOYS@EAGLES,
2014,15,Falcons,Steelers,-3.0,55.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::STEELERS@FALCONS,
2014,15,Giants,Commanders,7.0,46.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COMMANDERS@GIANTS,
2014,15,Lions,Vikings,8.0,42.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::VIKINGS@LIONS,
2014,15,Panthers,Buccaneers,3.5,41.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BUCCANEERS@PANTHERS,
2014,15,Patriots,Dolphins,9.0,48.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DOLPHINS@PATRIOTS,
2014,15,Seahawks,49ers,9.5,38.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::49ERS@SEAHAWKS,
2014,15,Titans,Jets,-3.0,41.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JETS@TITANS,
2014,16,12/20 8:25 ET At San Francisco -1.5 San Diego 40.5,Date & Time Favorite Line Underdog Total,12.0,12.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@1220_825_ET_AT_SAN_FRANCISCO_15_SAN_DIEGO_405,
2014,16,Bears,Lions,-10.0,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::LIONS@BEARS,
2014,16,Bengals,Broncos,-3.5,47.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BRONCOS@BENGALS,
2014,16,Buccaneers,Packers,-11.5,49.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PACKERS@BUCCANEERS,
2014,16,Cardinals,Seahawks,-9.5,36.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SEAHAWKS@CARDINALS,
2014,16,Cowboys,Colts,3.5,53.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COLTS@COWBOYS,
2014,16,Dolphins,Vikings,4.5,42.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::VIKINGS@DOLPHINS,
2014,16,Jets,Patriots,-9.5,47.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PATRIOTS@JETS,
2014,16,Panthers,Browns,6.0,40.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BROWNS@PANTHERS,
2014,16,Raiders,Bills,-6.5,41.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BILLS@RAIDERS,
2014,16,Rams,Giants,6.5,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::GIANTS@RAMS,
2014,16,Saints,Falcons,6.0,56.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::FALCONS@SAINTS,
2014,16,Steelers,Chiefs,2.5,49.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHIEFS@STEELERS,
2014,16,Texans,Ravens,-6.5,41.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAVENS@TEXANS,
2014,17,12/28 1:00 ET At Houston -8.5 Jacksonville 38.5,Date & Time Favorite Line Underdog Total,12.0,12.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@1228_100_ET_AT_HOUSTON_85_JACKSONVILLE_385,
2014,17,49ers,Cardinals,6.5,37.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CARDINALS@49ERS,
2014,17,Broncos,Raiders,15.5,48.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAIDERS@BRONCOS,
2014,17,Buccaneers,Saints,-6.0,46.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SAINTS@BUCCANEERS,
2014,17,Chiefs,Chargers,3.0,42.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHARGERS@CHIEFS,
2014,17,Commanders,Cowboys,-6.0,47.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COWBOYS@COMMANDERS,
2014,17,Dolphins,Jets,7.0,41.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JETS@DOLPHINS,
2014,17,Falcons,Panthers,3.0,48.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PANTHERS@FALCONS,
2014,17,Giants,Eagles,1.0,52.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::EAGLES@GIANTS,
2014,17,Patriots,Bills,4.5,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BILLS@PATRIOTS,
2014,17,Ravens,Browns,14.0,40.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BROWNS@RAVENS,
2014,17,Seahawks,Rams,11.5,41.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAMS@SEAHAWKS,
2014,17,Titans,Colts,-7.5,46.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COLTS@TITANS,
2014,17,Vikings,Bears,7.0,47.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BEARS@VIKINGS,
2015,1,49ers,Vikings,-2.5,42.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::VIKINGS@49ERS,
2015,1,9/13 1:00 ET Green Bay -6.5 At Chicago 48.5,Date & Time Favorite Line Underdog Total,9.0,9.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@913_100_ET_GREEN_BAY_65_AT_CHICAGO_485,
2015,1,Bills,Colts,-1.0,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COLTS@BILLS,
2015,1,Broncos,Ravens,4.5,46.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAVENS@BRONCOS,
2015,1,Buccaneers,Titans,3.0,40.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TITANS@BUCCANEERS,
2015,1,Cardinals,Saints,2.5,48.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SAINTS@CARDINALS,
2015,1,Chargers,Lions,3.5,45.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::LIONS@CHARGERS,
2015,1,Commanders,Dolphins,-4.0,45.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DOLPHINS@COMMANDERS,
2015,1,Cowboys,Giants,7.0,52.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::GIANTS@COWBOYS,
2015,1,Falcons,Eagles,-3.0,56.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::EAGLES@FALCONS,
2015,1,Jaguars,Panthers,-3.0,41.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PANTHERS@JAGUARS,
2015,1,Jets,Browns,3.5,38.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BROWNS@JETS,
2015,1,Raiders,Bengals,-3.0,43.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BENGALS@RAIDERS,
2015,1,Rams,Seahawks,-3.5,41.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SEAHAWKS@RAMS,
2015,2,9/20 1:00 ET At Carolina -3 Houston 41,Date & Time Favorite Line Underdog Total,9.0,9.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@920_100_ET_AT_CAROLINA_3_HOUSTON_41,
2015,2,Bears,Cardinals,-2.0,46.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CARDINALS@BEARS,
2015,2,Bengals,Chargers,3.5,48.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHARGERS@BENGALS,
2015,2,Bills,Patriots,1.0,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PATRIOTS@BILLS,
2015,2,Browns,Titans,-1.0,41.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TITANS@BROWNS,
2015,2,Colts,Jets,6.0,46.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JETS@COLTS,
2015,2,Commanders,Rams,-3.0,41.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAMS@COMMANDERS,
2015,2,Eagles,Cowboys,6.5,54.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COWBOYS@EAGLES,
2015,2,Giants,Falcons,2.0,50.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::FALCONS@GIANTS,
2015,2,Jaguars,Dolphins,-6.0,42.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DOLPHINS@JAGUARS,
2015,2,Packers,Seahawks,3.0,49.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SEAHAWKS@PACKERS,
2015,2,Raiders,Ravens,-6.0,42.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAVENS@RAIDERS,
2015,2,Steelers,49ers,6.0,46.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::49ERS@STEELERS,
2015,2,Vikings,Lions,2.5,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::LIONS@VIKINGS,
2015,3,9/27 1:00 ET At St. Louis -1 Pittsburgh 48.5,Date & Time Favorite Line Underdog Total,9.0,9.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@927_100_ET_AT_ST_LOUIS_1_PITTSBURGH_485,
2015,3,Browns,Raiders,3.5,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAIDERS@BROWNS,
2015,3,Cardinals,49ers,7.0,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::49ERS@CARDINALS,
2015,3,Cowboys,Falcons,0.0,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::FALCONS@COWBOYS,
2015,3,Dolphins,Bills,1.0,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BILLS@DOLPHINS,
2015,3,Jets,Eagles,3.0,47.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::EAGLES@JETS,
2015,3,Lions,Broncos,-3.0,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BRONCOS@LIONS,
2015,3,Packers,Chiefs,5.5,47.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHIEFS@PACKERS,
2015,3,Panthers,Saints,9.5,43.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SAINTS@PANTHERS,
2015,3,Patriots,Jaguars,14.0,49.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::JAGUARS@PATRIOTS,
2015,3,Ravens,Bengals,1.5,45.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BENGALS@RAVENS,
2015,3,Seahawks,Bears,16.5,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BEARS@SEAHAWKS,
2015,3,Texans,Buccaneers,6.0,41.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BUCCANEERS@TEXANS,
2015,3,Titans,Colts,-3.5,46.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COLTS@TITANS,
2015,4,10/4 9:30 AM NY Jets -2.5 Miami (At London) 42.5,Date & Time Favorite Line Underdog Total,10.0,10.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@104_930_AM_NY_JETS_25_MIAMI_AT_LONDON_425,
2015,4,49ers,Packers,-7.5,48.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PACKERS@49ERS,
2015,4,Bears,Raiders,-3.0,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAIDERS@BEARS,
2015,4,Bengals,Chiefs,3.5,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHIEFS@BENGALS,
2015,4,Bills,Giants,6.0,46.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::GIANTS@BILLS,
2015,4,Broncos,Vikings,7.0,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::VIKINGS@BRONCOS,
2015,4,Buccaneers,Panthers,-3.0,40.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PANTHERS@BUCCANEERS,
2015,4,Cardinals,Rams,7.0,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAMS@CARDINALS,
2015,4,Chargers,Browns,5.0,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BROWNS@CHARGERS,
2015,4,Commanders,Eagles,-3.0,45.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::EAGLES@COMMANDERS,
2015,4,Falcons,Texans,4.5,47.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TEXANS@FALCONS,
2015,4,Saints,Cowboys,3.0,48.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COWBOYS@SAINTS,
2015,4,Seahawks,Lions,10.0,43.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::LIONS@SEAHAWKS,
2015,5,10/11 1:00 ET At Tampa Bay -1 Jacksonville 41.5,Date & Time Favorite Line Underdog Total,10.0,10.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@1011_100_ET_AT_TAMPA_BAY_1_JACKSONVILLE_415,
2015,5,Bengals,Seahawks,3.0,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SEAHAWKS@BENGALS,
2015,5,Chargers,Steelers,4.0,45.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::STEELERS@CHARGERS,
2015,5,Chiefs,Bears,9.5,44.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BEARS@CHIEFS,
2015,5,Cowboys,Patriots,-8.5,50.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PATRIOTS@COWBOYS,
2015,5,Eagles,Saints,6.5,49.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::SAINTS@EAGLES,
2015,5,Falcons,Commanders,7.0,48.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COMMANDERS@FALCONS,
2015,5,Giants,49ers,7.5,44.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::49ERS@GIANTS,
2015,5,Lions,Cardinals,-4.5,46.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CARDINALS@LIONS,
2015,5,Packers,Rams,9.0,46.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAMS@PACKERS,
2015,5,Raiders,Broncos,-5.5,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BRONCOS@RAIDERS,
2015,5,Ravens,Browns,6.5,43.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BROWNS@RAVENS,
2015,6,10/18 1:00 ET Denver -3.5 At Cleveland 42,Date & Time Favorite Line Underdog Total,10.0,10.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::DATE_TIME_FAVORITE_LINE_UNDERDOG_TOTAL@1018_100_ET_DENVER_35_AT_CLEVELAND_42,
2015,6,49ers,Ravens,-2.5,43.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::RAVENS@49ERS,
2015,6,Colts,Patriots,-9.0,54.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PATRIOTS@COLTS,
2015,6,Eagles,Giants,3.5,50.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::GIANTS@EAGLES,
2015,6,Jaguars,Texans,3.0,43.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::TEXANS@JAGUARS,
2015,6,Jets,Commanders,7.5,40.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::COMMANDERS@JETS,
2015,6,Lions,Bears,3.5,45.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::BEARS@LIONS,
2015,6,Packers,Chargers,10.5,50.5,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CHARGERS@PACKERS,
2015,6,Seahawks,Panthers,7.0,41.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::PANTHERS@SEAHAWKS,
2015,6,Steelers,Cardinals,-5.5,45.0,,,,,,,,,2025-09-24 14:16:15.087878+00:00,,,,,,2025-09-24 14:16:15.087878+00:00,::CARDINALS@STEELERS,
